stm_preyID,Prey_TaxonomicID,State_dvt,State_Digestion,Nb_Individuals,Weight_Tot,Comment,Predator_ID
8311,Sthenoteuthis/Ommastrephes/Eucleoteuthis Beak,,4,2,0.1,ID by RY,3284
8312,Phrosina semilunata,,2,1,0.21,,3285
8313,Platyscelus armatus,,3,1,0.56,,3286
8314,Phrosina semilunata,,3,8,2.04,,3286
8315,Taractichthys steindachneri,Juvenile,2,1,0.57,ID by BM,3286
8316,Trachipterus trachypterus,,3,2,12.78,ID by AC,3286
8317,Cavolinia tridentata,,2,1,0.31,ID by SB,3286
8318,Pteraclis aesticola,,2,1,6.34,saved for BM,3286
8319,Trichiuridae,,3,1,91.88,saved for JWA collection (ID By AC),3286
8320,Sternoptyx sp.,,3,4,17.05,,3287
8321,Sternoptyx sp.,,2,7,14.8,,3287
8322,Platyscelus ovoides,,2,5,2.75,,3287
8323,Platyscelus armatus,,3,1,0.28,,3287
8324,Phrosina semilunata,,3,2,1,,3287
8325,Phronima sedentaria,,2,1,0.72,,3287
8326,Salpidae,,3,1,0.44,,3287
8327,Bathylagidae,,3,1,3.73,ID by JC and JWA. Saved for JWA collection,3287
8328,Anoplogaster cornuta,,3,1,6.83,,3288
8329,Phrosina semilunata,,3,19,7.38,,3289
8330,Phrosina semilunata,,2,3,0.97,,3289
8331,Sternoptyx sp.,,3,12,9.33,,3289
8332,Lanceola loveni,,2,2,0.36,,3289
8333,Phronima sedentaria,,3,1,0.2,,3289
8334,Unidentified 1/2 Cephalopod Beak,,4,1,0.01,"id ""no id"" BY ry",3289
8335,Salpidae,,2,1,0.23,,3289
8336,Leptocephalus (eel larvae),,3,1,2.53,saved for BM,3289
8337,Hirondellea gigas,,2,1,0.17,,3291
8338,Phrosina semilunata,,3,1,0.09,,3291
8339,Sternoptyx sp.,,3,1,4.03,,3291
8340,Unidentified Fish,,2,1,1.73,saved for BM,3291
8341,Walvisteuthis youngorum,,2,1,4.87,ID by RY,3291
8342,Alciopidae,,3,2,0.67,,3291
8343,Lanceola loveni,,3,1,0.16,,3292
8344,Pteropoda (unidentified),,3,1,0.1,,3292
8345,Japetella diaphana,,3,1,14.65,save for RY,3294
8346,Alepisaurus ferox,,3,1,12.26,,3296
8347,Sternoptyx sp.,,3,1,0.5,,3296
8348,Balistidae,,2,1,1.21,,3296
8349,Phrosina semilunata,,3,1,0.58,,3296
8350,Unidentified Crustacea,,3,1,0.49,decapod saved for MW,3296
8351,Megalopa stage,,3,1,0.22,,3296
8352,Rubbish - Plastic (white/clear),,0,1,1.21,,3297
8353,Rubbish - Plastic (colored),,0,1,0.29,,3297
8354,Lactoria diaphana,,4,1,16.79,,3297
8355,Salpidae,,3,7,2.41,,3297
8356,Phronima sedentaria,,3,3,1.49,,3297
8357,Alciopidae,,4,9,0.85,all very digested. No lengths EP,3297
8358,Stomatopoda,,2,1,0.7,,3298
8359,Phronima sedentaria,,3,4,2.13,,3298
8360,Salpidae,,3,8,2.14,,3298
8361,Unidentified 1/2 Octopod Beak,,4,1,0.13,saved for RY,3298
8362,Phrosina semilunata,,3,1,0.21,,3299
8363,Stomatopoda,,2,2,2.46,,3299
8364,Phronima sedentaria,,3,1,0.12,,3299
8365,Tremoctopus gracilis,,2,1,17.69,saved for RY,3299
8366,Argonauta sp.,,3,1,1.4,,3299
8367,Megalopa stage,,2,1,0.29,,3300
8368,Japetella diaphana,,3,1,6.22,,3300
8369,Bolitaenidae,,3,1,1.84,,3300
8370,Sternoptyx sp.,,1,1,1.14,,3300
8371,Unidentified Crustacea,,2,1,0.78,saved for MW,3300
8372,Tetraodontidae,,1,1,1.1,,3300
8373,Sternoptyx sp.,,2,1,2.66,,3302
8374,Sternoptyx sp.,,3,1,3.41,,3302
8375,Amphitretus pelagicus,,3,1,2.07,,3302
8376,Rubbish - Line/Rope,,0,1,2.81,,3302
8377,Platyscelus armatus,,2,1,0.55,,3302
8378,Lanceola loveni,,3,1,0.47,,3302
8379,Phrosina semilunata,,3,3,1.31,,3302
8380,Phronima sedentaria,,2,10,7.97,,3302
8381,Carinaria sp.,,3,12,4.33,,3302
8382,Salpidae,,3,14,8.98,,3302
8383,Unidentified Octopod,,2,1,12.23,saved for RY,3302
8384,Platyscelus armatus,,3,1,0.58,,3302
8385,Rubbish - Plastic (colored),,0,1,0.61,,3303
8386,Rubbish - Plastic (white/clear),,0,1,0.36,,3303
8387,Omosudis lowii,,4,1,3.76,,3303
8388,Platyscelus ovoides,,4,1,0.24,"pieces , no length EP",3303
8389,Alciopidae,,3,35,5,,3303
8390,Unidentified 1/2 Cephalopod Beak,,4,3,0.46,saved for RY,3303
8391,Unidentified 1/2 Octopod Beak,,4,1,0.01,saved for RY,3303
8392,Rubbish - Line/Rope,,0,1,1,,3303
8393,Rubbish - Line/Rope,,0,1,6.75,,3303
8394,Haliphron atlanticus,,3,1,7.3,saved for RY (??),3304
8395,Trichiuridae,,4,2,9.94,saved for BM,3304
8396,Sternoptyx sp.,,4,1,0.41,,3306
8397,Phronima sedentaria,,3,5,2.78,,3306
8398,Alciopidae,,3,5,1.17,,3306
8399,Carinaria sp.,,3,1,0.74,,3306
8400,Omosudis lowii,,2,1,2.66,,3306
8401,Rubbish - Line/Rope,,0,1,0.66,,3306
8402,Alepisaurus ferox,Juvenile,3,1,0.18,,3306
8403,Myctophidae,,3,1,0.91,,3306
8404,Salpidae,,3,5,2.56,,3306
8405,Gempylidae,,3,1,2.61,saved for BM,3306
8406,Unidentified Cephalopoda,,3,5,2.49,saved for RY,3306
8407,Grimalditeuthis bonplandii,,3,2,2.39,ID by EP (characteristic chormatophores on head). Saved for RY,3308
8408,Stomatopoda,,3,2,1.3,,3308
8409,Paralepididae,,4,1,3.37,saved for BM,3308
8410,Phrosina semilunata,,3,1,0.29,,3308
8411,Phronima sedentaria,,3,3,1.28,,3308
8412,Megalopa stage,,3,1,0.29,,3308
8413,Unidentified Octopod,,2,2,0.05,saved for RY,3308
8414,Salpidae,,3,2,0.8,,3308
8415,Feather,,0,1,0.12,,3308
8416,Rubbish - Line/Rope,,0,1,1.51,,3308
8417,Alciopidae,,3,3,0.39,,3308
8418,Unidentified 1/2 Cephalopod Beak,,4,1,0.07,saved for RY,3308
8419,Omosudis lowii,,3,1,32.91,,3309
8420,Alciopidae,,2,2,0.92,,3310
8421,Phrosina semilunata,,3,1,0.5,,3310
8422,Phronima sedentaria,,4,1,0.88,,3310
8423,Leptocephalus (eel larvae),,3,1,6.09,,3310
8424,Stomatopoda,,2,3,2.52,,3313
8425,Balistidae,,2,2,14.35,,3313
8426,Sternoptyx sp.,,3,1,1.04,,3313
8427,Alepisaurus ferox,,3,1,11.44,,3313
8428,Megalopa stage,,3,1,0.26,,3313
8429,Cavolinia sp.,,3,1,0.15,,3313
8430,Unidentified Cephalopoda,,3,1,0.35,,3313
8431,Unidentified Fish,,3,1,1.28,saved for BM,3313
8432,Unidentified Fish,,3,1,1.12,saved for BM,3313
8433,Unidentified Fish,,2,2,1.13,saved for BM,3313
8434,Stomatopoda,,2,2,2.04,,3314
8435,Stomatopoda,,3,1,0.27,,3314
8436,Unidentified Fish,,2,7,8.31,(same as TBI 3 from 1269) saved for BM,3314
8437,Sternoptyx sp.,,2,1,0.2,,3314
8438,Sternoptyx sp.,,3,1,0.15,,3314
8439,Sternoptyx sp.,,4,2,1.37,,3314
8440,Megalopa stage,,3,8,1.5,,3314
8441,Platyscelus armatus,,2,1,0.38,,3314
8442,Phronima sedentaria,,3,2,0.54,,3314
8443,Phrosina semilunata,,3,9,1.73,,3314
8444,Pterycombus petersii,,2,1,1.26,,3314
8445,Bramidae,,2,4,2.06,saved for BM,3314
8446,Unidentified Cephalopoda,Juvenile,3,1,0.2,,3314
8447,Unidentified Octopod,,2,2,1.22,saved for RY,3314
8448,Cavolinia sp.,,3,1,0.16,,3314
8449,Alciopidae,,3,1,0.31,,3314
8450,Unidentified Epipelagic Fish,,2,1,0.47,,3314
8451,Nesiarchus nasutus,,3,1,7.45,,3315
8452,Phronima sedentaria,,4,1,0.32,,3315
8453,Rubbish - Line/Rope,,0,1,1.26,,3315
8454,Rubbish - Plastic (white/clear),,0,1,1.99,,3315
8455,Sternoptyx sp.,,2,1,2.46,,3316
8456,Carinaria sp.,,4,1,0.39,,3316
8457,Cranchiidae,,3,1,2.13,saved,3316
8458,Phronima sedentaria,,3,1,0.41,,3316
8459,Salpidae,,3,1,0.84,,3316
8460,Gempylidae,,3,2,8.97,saved,3316
8461,Platyscelus armatus,,2,1,0.41,,3316
8462,Unidentified 1/2 Cephalopod Beak,,4,1,0.33,saved,3316
8470,Omosudis lowii,,3,2,32.9,,3318
8471,Alciopidae,,4,1,0.25,,3318
8472,Rubbish - Plastic (white/clear),,0,1,0.49,,3318
8473,Salpidae,,3,1,0.68,,3318
8474,Rubbish - Line/Rope,,0,1,0.73,,3318
8475,Bolitaenidae,,3,4,12.42,,3318
8476,Unidentified Fish,,2,3,2.56,same as 1269 and 70 m (acanthuridae),3320
8477,Bramidae,,2,1,0.52,saved,3320
8478,Unidentified Fish,,2,1,0.59,epipelagic fish,3320
8479,Stomatopoda,,3,3,1.05,,3320
8480,Megalopa stage,,3,8,0.94,,3320
8481,Platyscelus armatus,,3,1,0.37,,3320
8482,Phronima sedentaria,,3,1,0.4,,3320
8483,Phrosina semilunata,,4,1,0.35,,3320
8484,Sternoptyx sp.,,2,1,1.16,,3322
8485,Sternoptyx sp.,,3,1,1.61,,3322
8486,Sternoptyx sp.,,4,1,1.47,,3322
8487,Rubbish - Plastic (white/clear),,0,1,0.82,,3322
8488,Rubbish - Line/Rope,,0,1,0.02,,3322
8489,Alciopidae,,4,1,0.01,,3322
8490,Rubbish - Line/Rope,,0,1,0.27,,3322
8491,Sternoptyx sp.,,4,7,3.84,,3323
8492,Sternoptyx sp.,,3,2,0.43,,3323
8493,Platyscelus armatus,,3,1,0.42,,3323
8494,Alepisaurus ferox,,4,1,0.44,,3323
8495,Salpidae,,3,2,0.82,,3326
8496,Lactoria diaphana,,2,1,84,,3327
8497,Haliphron atlanticus,,3,1,22.58,saved,3327
8498,Rubbish - Plastic (colored),,0,1,0.53,,3327
8499,Rubbish - Plastic (white/clear),,0,1,2.42,,3327
8500,Unrecognizable Organic Material,,4,1,2.24,,3327
8501,Unidentified 1/2 Octopod Beak,,4,1,0.05,,3327
8502,Sternoptyx sp.,,4,7,11.43,,3328
8503,Alciopidae,,3,2,0.36,,3328
8504,Feather,,0,1,0.89,,3328
8505,Rubbish - Line/Rope,,0,1,0.45,,3328
8506,Rubbish - Line/Rope,,0,1,0.08,,3328
8507,Sternoptyx sp.,,2,1,1.04,,3329
8508,Sternoptyx sp.,,3,2,2.73,,3329
8509,Unidentified Crustacea,,3,1,0.01,saved,3329
8510,Sternoptyx sp.,,3,1,5.79,,3330
8511,Carinaria sp.,,3,21,1.18,think this weight is wrong…justsummed weight of subset,3330
8512,Ranzania laevis,,3,1,1.15,,3330
8513,Anoplogaster cornuta,,3,2,1.8,,3330
8514,Omosudis lowii,,2,1,4.32,,3330
8515,Gempylidae,,3,1,1.18,saved,3330
8516,Cranchiidae,,3,1,0.5,saved,3330
8517,Bolitaenidae,,3,2,8.71,,3330
8518,Alepisaurus ferox,,2,1,0.87,,3330
8519,Bolitaenidae,,2,1,4.22,,3330
8520,Unidentified Cephalopoda,,3,1,0.76,Ctenopteryx? Saved,3330
8521,Platyscelus armatus,,4,1,0.28,,3330
8522,Phrosina semilunata,,3,3,0.71,,3330
8523,Salpidae,,3,3,1.34,same weight issue with the salps…,3330
8524,Phronima sedentaria,,3,1,0.07,,3330
8525,Lanceola loveni,,4,1,0.24,,3330
8526,Carinaria sp.,,3,19,9.56,,3331
8527,Gempylidae,,3,1,0.37,saved,3331
8528,Anoplogaster cornuta,,2,2,1.44,,3331
8529,Phronima sedentaria,,3,1,0.4,,3331
8530,Phronima sedentaria,,4,1,0.36,,3331
8531,Unidentified Cephalopoda,,2,1,0.45,saved,3331
8532,Unidentified Cephalopoda,,4,1,0.26,saved,3331
8533,Unidentified 1/2 Cephalopod Beak,,4,1,0.04,saved,3331
8534,Rubbish - Plastic (white/clear),,0,1,1.12,,3331
8535,Hirondellea gigas,,2,2,0.32,,3332
8536,Platyscelus armatus,,2,1,0.18,,3332
8537,Carinaria sp.,,2,1,0.38,,3332
8538,Omosudis lowii,,3,1,69.49,,3333
8539,Rubbish - Plastic (white/clear),,0,1,2.73,,3333
8540,Rubbish - Plastic (colored),,0,1,0.92,,3333
8541,Sternoptyx sp.,,3,2,2.88,,3333
8542,Argonauta argo,,2,1,127.41,"ID by EP (arm morphology), eggs saved",3334
8543,Alepisaurus ferox,,2,1,0.79,,3334
8544,Salpidae,,2,1,0.55,,3334
8545,Phronima sedentaria,,2,1,0.66,,3334
8546,Phrosina semilunata,,2,1,0.41,,3334
8547,Alciopidae,,3,6,1.47,,3334
8548,Brachycelus sp.,,3,1,0.12,,3335
8549,Alepisaurus ferox,,3,1,8.86,,3335
8550,Omosudis lowii,,3,1,17.62,,3335
8551,Sternoptyx sp.,,2,4,5.41,,3335
8552,Sternoptyx sp.,,3,4,5.85,,3335
8553,Sternoptyx sp.,,4,4,5.94,,3335
8554,Salpidae,,3,1,0.64,,3335
8555,Ranzania laevis,,3,10,11.66,,3336
8556,Anoplogaster cornuta,,2,7,6.38,,3336
8557,Haliphron atlanticus,,2,1,11.19,saved,3336
8558,Octopoteuthis sp.,,3,1,3.8,saved,3336
8559,Carinaria sp.,,3,3,2.47,,3336
8560,Sternoptyx sp.,,2,1,1.2,,3336
8561,Phrosina semilunata,,3,9,2.66,,3336
8562,Sternoptyx sp.,,4,2,3.67,,3337
8563,Unidentified 1/2 Cephalopod Beak,,4,1,0.17,saved,3337
8564,Unidentified Fish,,4,1,0.25,"vertebrae, not saved",3337
8565,Sternoptyx sp.,,4,1,1.74,,3338
8566,Rubbish - Plastic (white/clear),,0,4,2.78,,3338
8567,Rubbish - Plastic (colored),,0,1,1.02,,3338
8568,Rubbish - Line/Rope,,0,1,3.49,,3338
8569,Japetella diaphana,,3,1,5.09,,3338
8570,Nemertea,,2,1,2.35,nemertian butt worm,3340
8571,Sternoptyx sp.,,2,3,5.99,,3340
8572,Phrosina semilunata,,3,1,0.82,,3341
8573,Argyropelecus sp.,,3,1,3.35,,3341
8574,Platyscelus ovoides,,2,1,0.84,,3342
8575,Platyscelus armatus,,2,1,0.43,,3342
8576,Clio sp.,,2,1,0.11,,3342
8577,Clio sp.,,4,1,0.26,,3342
8578,Anoplogaster cornuta,,2,1,20.41,,3343
8579,Alciopidae,,2,1,0.63,,3343
8580,Sternoptyx sp.,,1,1,2.82,,3344
8581,Sternoptyx sp.,,2,1,9.57,,3344
8582,Pteraclis aesticola,,1,1,2.5,,3344
8583,Chiroteuthidae,,4,1,19.1,not saved AC,3344
8584,Anotopterus nikparini,,2,1,4.29,ID by BM,3269
8585,Gempylus serpens,,3,1,0.59,ID by BM,2652
8586,Magnisudis atlantica,,3,1,0.19,ID by BM,2652
8601,Rubbish - Plastic (white/clear),,0,1,2.16,,3361
8602,Sternoptyx sp.,,2,1,4.26,,3361
8603,Alepisaurus ferox,,2,1,2.53,,3361
8604,Japetella diaphana,,3,1,18.49,,3361
8605,Phrosina semilunata,,3,9,3.83,,3361
8606,Lepidoteuthis grimaldii,,2,1,7.18,ID by RY,3361
8607,Bolitaena pygmaea,,3,1,1.96,ID by RY,3361
8608,Phronima sedentaria,,2,2,1.09,,3362
8609,Phronima sedentaria,,3,5,2.94,,3362
8610,Phronima sedentaria,,4,1,0.32,,3362
8611,Hyperiidea,,4,1,0.05,Streetsia? Saved for KO,3362
8612,Cavolinia sp.,,3,2,0.42,,3362
8613,Phrosina semilunata,,3,2,0.66,,3362
8614,Alciopidae,,3,1,0.29,,3362
8615,Salpidae,,2,1,0.83,,3362
8616,Carinaria sp.,,3,15,9.89,,3362
8617,Rubbish - Plastic (colored),,0,1,4.41,,3362
8618,Unidentified Gelatinous,,4,0,3.53,,3362
8619,Rubbish - Line/Rope,,0,1,9.48,ball of fishing line,3363
8620,Alepisaurus ferox,,3,2,109.82,,3363
8621,Leptocephalus (eel larvae),,2,1,2.31,,3363
8622,Tetraodontidae,,2,1,2.75,,3363
8623,Paralepididae,,3,1,0.3,,3363
8624,Phrosina semilunata,,3,5,1.71,,3363
8625,Brachycelus sp.,,2,1,0.1,? Saved for KO (think this is the one that was flattened in the wrong plane to be brachycepahlus),3363
8626,Platyscelus armatus,,3,1,0.19,,3363
8627,Salpidae,,3,7,4.22,,3364
8628,Phronima sedentaria,,2,2,1.38,,3364
8629,Phronima sedentaria,,3,4,2.45,,3364
8630,Phrosina semilunata,,3,3,1.12,,3364
8631,Platyscelus armatus,,2,1,0.5,,3364
8632,Carinaria sp.,,3,5,2.81,,3364
8633,Sternoptyx sp.,,3,3,3.17,,3364
8634,Sternoptyx sp.,,4,3,7.91,,3364
8635,Alciopidae,,3,2,0.6,,3364
8636,Unidentified Crustacea,,3,1,1.26,,3364
8637,Alepisaurus ferox,,3,1,63.65,,3366
8638,Sternoptyx sp.,,4,1,0.99,,3366
8639,Phronima sedentaria,,3,1,0.3,,3366
8640,Platyscelus armatus,,3,1,0.62,,3366
8641,Unidentified Fish,,4,1,0.89,Saved for BM,3366
8642,Chiroteuthidae,,3,1,13.66,Saved for RY,3367
8643,Bolitaenidae,,3,1,2.94,,3367
8644,Serrivomer sp.,,3,1,2.47,Saved for BM,3365
8645,Gempylus serpens,,3,3,18.45,saved for BM,3365
8646,Myctophidae,,3,1,0.46,saved for BM,3365
8647,Sternoptyx sp.,,3,1,1.71,,3365
8648,Bolitaenidae,,3,1,1.11,,3365
8649,Platyscelus armatus,,2,4,1.74,,3365
8650,Platyscelus armatus,,3,2,0.54,,3365
8651,Platyscelus ovoides,,3,1,0.46,,3365
8652,Brachycelus sp.,,2,1,0.3,,3365
8653,Salpidae,,3,1,0.1,,3365
8654,Paralepididae,,4,1,0.33,saved for BM,3365
8655,Acanthuridae,,3,1,0.12,,3365
8656,Phrosina semilunata,,3,4,0.92,,3365
8657,Carinaria sp.,,3,4,1.91,,3365
8658,Phronima sedentaria,,4,2,0.18,,3365
8659,Alciopidae,,4,8,0.87,,3365
8660,Unidentified 1/2 Cephalopod Beak,,4,3,0.15,saved for RY,3365
8661,Unidentified Octopod,Larvae,2,1,0.28,,3365
8662,Anoplogaster cornuta,,3,1,10.3,,3369
8663,Omosudis lowii,,3,1,6.14,,3369
8664,Alepisaurus ferox,,3,2,3.47,,3369
8665,Sternoptyx sp.,,2,1,0.53,,3369
8666,Cavolinia sp.,,3,2,0.37,,3369
8667,Salpidae,,3,2,1.62,,3369
8668,Phronima sedentaria,,2,5,2.01,,3369
8669,Phrosina semilunata,,3,17,6.45,,3369
8670,Rubbish - Plastic (white/clear),,0,1,1.34,,3369
8671,Carinaria sp.,,3,14,6.27,,3369
8672,Salpidae,,3,11,5.91,,3370
8673,Phronima sedentaria,,4,4,0.84,,3370
8674,Carinaria sp.,,4,2,0.33,,3370
8675,Unidentified 1/2 Cephalopod Beak,,4,5,0.76,,3370
8676,Unidentified 1/2 Octopod Beak,,4,1,0.02,,3370
8677,Alepisaurus ferox,,2,1,6.41,,3370
8678,Rubbish - Plastic (white/clear),,0,1,0.22,,3370
8679,Platyscelus armatus,,4,1,0.1,,3370
8680,Phrosina semilunata,,3,1,0.14,,3371
8681,Sternoptyx sp.,,3,1,2.43,,3371
8682,Sternoptyx sp.,,4,1,3.84,,3371
8683,Sternoptychidae,,4,1,2.15,,3371
8684,Alepisaurus ferox,,2,1,4.61,,3372
8685,Unidentified 1/2 Cephalopod Beak,,4,1,0.09,,3372
8686,Walvisteuthis youngorum,,2,1,22.15,,3372
8687,Rubbish - Plastic (colored),,0,1,0.4,,3372
8688,Sternoptyx sp.,,4,2,2.53,,3372
8689,Salpidae,,2,12,8.76,,3372
8690,Phrosina semilunata,,4,2,0.74,,3372
8691,Phronima sedentaria,,4,4,1.56,,3372
8692,Phronima sedentaria,,3,7,4.15,,3372
8693,Alciopidae,,3,3,1.07,,3372
8694,Alepisaurus ferox,,3,1,14.86,,3373
8695,Platyscelus armatus,,3,1,0.54,,3373
8696,Phrosina semilunata,,3,8,3.35,,3373
8697,Phronima sedentaria,,3,1,1.22,,3373
8698,Salpidae,,3,1,0.61,,3373
8699,Alciopidae,,4,2,0.48,,3373
8700,Grimalditeuthis bonplandii,,4,1,6.26,,3373
8701,Gymnosomata,,3,1,0.15,,3373
8702,Rubbish - Plastic (white/clear),,0,1,1.93,white plastic fragment (hard),3374
8703,Unidentified Cephalopoda,,3,1,20.43,,3375
8704,Alepisaurus ferox,,3,1,5.69,,3375
8705,Phronima sedentaria,,4,1,0.42,,3375
8706,Gymnosomata,,3,1,0.26,,3375
8707,Platyscelus armatus,,2,3,1.68,,3375
8708,Phrosina semilunata,,3,5,2.02,,3375
8709,Stomatopoda,,3,1,1.53,,3375
8710,Carinaria sp.,,4,6,4.42,,3375
8711,Alciopidae,,4,7,1.96,,3375
8712,Salpidae,,4,1,0.32,,3375
8713,Alepisaurus ferox,,2,1,7.77,,3376
8714,Unidentified Fish,,3,1,0.57,,3376
8715,Phronima sedentaria,,4,2,0.56,,3376
8716,Rubbish - Plastic (white/clear),,0,1,0.29,,3376
8717,Rubbish - Plastic (white/clear),,0,1,3.58,,3376
8718,Carinaria sp.,,3,2,1.68,,3376
8719,Salpidae,,4,2,0.55,,3376
8720,Platyscelus armatus,,3,1,0.35,,3376
8721,Phrosina semilunata,,3,7,3.42,,3376
8722,Alciopidae,,3,3,0.79,,3376
8723,Octopoteuthis sp.,,3,1,5.9,,3376
8724,Pyrosoma sp.,,3,1,4.34,,3376
8725,Cavolinia sp.,,2,1,0.21,,3376
8726,Alciopidae,,3,4,1.39,,3377
8727,Sternoptyx sp.,,3,2,8.36,,3378
8728,Platyscelus ovoides,,2,16,9.11,,3378
8729,Phrosina semilunata,,4,5,3.63,,3378
8730,Alciopidae,,4,5,1.84,too digested to measure,3378
8731,Phronima sedentaria,,4,1,0.16,,3380
8732,Balistidae,,1,1,37.67,,3380
8733,Alciopidae,,4,1,0.06,,3381
8734,Rubbish - Line/Rope,,0,1,6.28,,3381
8735,Brachycelus sp.,,2,1,0.21,,3381
8736,Sternoptyx sp.,,1,1,1.4,,3382
8737,Sternoptyx sp.,,3,2,1.47,,3382
8738,Salpidae,,3,1,0.54,,3382
8739,Alciopidae,,3,1,0.36,,3382
8740,Platyscelus armatus,,3,1,0.34,,3382
8741,Alepisaurus ferox,,3,1,5.14,,3382
8742,Phrosina semilunata,,3,3,0.63,,3382
8743,Phronima sedentaria,,2,2,2.18,,3382
8744,Carinaria sp.,,2,2,2.24,,3383
8745,Bolitaenidae,,2,1,2.62,,3383
8746,Phrosina semilunata,,3,5,1.9,,3383
8747,Platyscelus ovoides,,2,1,0.59,,3383
8748,Platyscelus armatus,,2,2,1.06,,3383
8749,Grimalditeuthis bonplandii,,3,1,8.05,Saved for RY,3383
8750,Unidentified Cephalopoda,,4,1,1.06,"mantle only; bitten, not measured; saved for RY",3383
8751,Unidentified Octopod,,2,1,1.1,Saved for RY,3383
8752,Rubbish - Plastic (white/clear),,0,1,4.62,,3384
8753,Rubbish - Plastic (white/clear),,0,1,1.89,,3385
8754,Omosudis lowii,,2,1,2.79,,3386
8755,Vinciguerria nimbaria,,2,1,1.09,ID by EP (after session with BM Iding Vinciguerria),3386
8756,Lanceola loveni,,3,2,0.83,,3386
8757,Hyaloteuthis pelagica,,1,1,19.42,not saved,3386
8758,Salpidae,,3,1,0.69,,3386
8759,Sternoptyx sp.,,4,1,1.8,,3386
8760,Platyscelus armatus,,1,4,1.83,,3386
8761,Phrosina semilunata,,3,8,4.51,,3386
8762,Carinaria sp.,,2,1,0.46,,3386
8763,Alciopidae,,2,2,0.7,,3386
8764,Paralepididae,,3,1,7.28,saved for BM,3386
8765,Stomatopoda,,2,1,0.51,,3386
8766,Shrimp,Larvae,2,1,0.15,"(Crab) Zoea by AC, Saved for MW",3386
8767,Unidentified Crustacea,,3,1,1.66,saved for MW,3386
8768,Rubbish - Plastic (colored),,0,1,6.79,,3387
8769,Carinaria sp.,,4,3,2.46,,3387
8770,Alciopidae,,4,1,0.17,no length,3387
8771,Rubbish - Plastic (colored),,0,1,0.94,red plastic,3387
8772,Rubbish - Plastic (colored),,0,1,3.6,blue plastic,3387
8773,Rubbish - Line/Rope,,0,1,0.08,,3388
8774,Phrosina semilunata,,4,1,0.16,,3388
8775,Carinaria sp.,,3,1,0.33,,3388
8776,Anoplogaster cornuta,,1,2,17.69,,3389
8777,Alciopidae,,4,6,2.41,"pieces, can't length",3389
8778,Carinaria sp.,,3,2,1.35,,3389
8779,Tremoctopus sp.,,3,1,12.3,saved for RY,3389
8780,Rubbish - Line/Rope,,0,1,0.43,light blue,3389
8781,Rubbish - Plastic (white/clear),,0,2,4.58,,3389
8782,Rubbish - Plastic (colored),,0,1,1.14,grey,3389
8783,Bolitaenidae,,3,1,1.08,,3390
8784,Sternoptyx sp.,,3,1,1.45,,3390
8785,Platyscelus armatus,,3,3,0.97,,3390
8786,Unidentified 1/2 Cephalopod Beak,,4,2,0.48,,3390
8787,Diacria sp.,,1,1,0.09,Saved for SB,3391
8788,Omosudis lowii,,2,1,19.06,,3391
8789,Alciopidae,,3,2,0.28,,3391
8790,Carinaria sp.,,3,1,0.09,,3391
8791,Anoplogaster cornuta,,1,2,38.75,,3391
8792,Lanceola loveni,,2,2,0.79,,3391
8793,Platyscelus ovoides,,1,9,6.91,,3391
8794,Salpidae,,2,1,0.71,,3391
8795,Phrosina semilunata,,1,1,0.32,,3391
8796,Phronima sedentaria,,1,1,0.58,,3391
8797,Rubbish - Plastic (white/clear),,0,1,1.29,,3392
8798,Hirondellea gigas,,1,1,0.24,,3392
8799,Cranchiidae,,3,1,16.23,mantle only Saved for RY,3392
8800,Japetella diaphana,,2,2,38.62,saved for RY,3392
8801,Bolitaenidae,,2,1,3.12,not saved (too small),3393
8802,Trachipterus trachypterus,,2,5,52.02,,3394
8803,Anoplogaster cornuta,,2,5,96.69,,3394
8804,Unidentified Fish,,2,1,3.2,saved for BM,3394
8805,Cavolinia sp.,,2,2,0.64,saved for SB,3394
8806,Sternoptyx sp.,,1,2,8.29,,3394
8807,Phronima sedentaria,,2,32,19.65,,3394
8808,Platyscelus ovoides,,2,3,1.56,,3394
8809,Phrosina semilunata,,3,15,6.34,,3394
8810,Carinaria sp.,,4,16,7.05,"many pieces, counted heads, did not measure",3394
8811,Unidentified 1/2 Cephalopod Beak,,4,2,0.68,saved for RY,3394
8812,Unidentified 1/2 Cephalopod Beak,,4,2,0.57,Saved for RY,3395
8813,Rubbish - Plastic (white/clear),,0,1,50.57,huge clear plastic bag,3395
8814,Rubbish - Line/Rope,,0,1,2.78,,3395
8815,Rubbish - Plastic (colored),,0,1,0.85,black,3395
8816,Unidentified 1/2 Cephalopod Beak,,4,1,0.29,ID by RY (unID),2620
8817,Bolitaeninae/Amphitretinae Beak,,4,1,0.01,ID by RY,2620
8818,Megalocranchia fisherii Beak,,4,1,0.45,ID by RY,2621
8819,Amphitretus pelagicus,,2,1,120,,2948
8821,Carinaria sp.,,4,8,5.6,,1362
8822,Gempylus serpens,,2,1,2.97,"not whole, no length",1342
8841,Taonius sp. Beak,,4,1,0.27,ID by RY,1012
8842,Carinaria sp.,,3,1,0.31,"Added by RY, found in Sandalops",3002
8843,Tremoctopus sp. Beak,,4,1,0.1,ID by RY,3141
8844,Histioteuthidae Beak,,4,1,0.44,"ID by RY, pair; 10.5 URL; 10.7 LRL",3141
8845,Ommastrephidae Beak,,4,1,0.11,ID by RY,3141
